species,unique_gene_identifiers,other_gene_identifiers,gene_models,descriptions,annotations,sources
zma,cct2|cct2-Harbinger|cct2-KO1|cct2-KO2|cct2-KO3|GRMZM2G004483|Zm00001d000176|ncbi=103638936,"CONSTANS (CO), CO-LIKE and TIMING OF chlorophyll a/b binding protein2 (CAB2)|qDTA9|QTL days to anthesis 9|transcription factor GHD7|ZmCCT9|ZmOrphan327",GRMZM2G004483|Zm00001d000176,early flowering|seen as tassel emergence and first shedding a number of days before non-mutant sibs,,MaizeGDB
zma,epc1|epc1-Mo|epc1-mu,aborted shoot3|early phase change1|gef1|glossy early flowering|narrow leaf4|ZMHASTY,,early flowering|seen as tassel emergence and first shedding a number of days before non-mutant sibs,,MaizeGDB
zma,gi1|gi1-m1::Mu3|gi1-m2::Mu1|GRMZM2G107101|Zm00001d008826|ncbi=100147733,gigantea like1A|gigz1A,GRMZM2G107101|Zm00001d008826,early flowering|seen as tassel emergence and first shedding a number of days before non-mutant sibs,,MaizeGDB
zma,phyB2|phyB2-F2|GRMZM2G092174|Zm00001d047632|ncbi=100381811,pge|pge(phyB2),GRMZM2G092174|Zm00001d047632,early flowering|seen as tassel emergence and first shedding a number of days before non-mutant sibs,,MaizeGDB
zma,sbe3|sbe3::Mu|GRMZM2G005298|Zm00001d011301|ncbi=100136878,BEIII|sbe2a|starch branching enzyme 2a|starch branching enzyme3|starch branching enzyme IIa|starch branching enzyme III|umc1997,GRMZM2G005298|Zm00001d011301,early leaf senescence,,MaizeGDB
zma,dzr1|Dzr1-BSSS53,zein-protein regulator|zpr10/(22),,elevated delta zein,,MaizeGDB
zma,dek33|pyrr1-mu1045322::Mu|GRMZM2G090068|Zm00001d016475|ncbi=101202729,"defective kernel33|fl*-1299|fldt*-1299|fl*-N1145A|pyrimidine reductase riboflavin1|PyrR|pyrr1|PyrR 5-amino-6-ribosylamino-2,4(1H,3H)-pyrimidinedione 5'-phosphate reductas|riboflavin biosynthesis protein PYRR, chloroplastic",GRMZM2G090068|Zm00001d016475,"embryo fails to form|fertilzation occurs, but embryo does not develop.",,MaizeGDB
zma,duf177|duf177a-umu1|duf177a-umu2|GRMZM2G433025|Zm00001d018544|ncbi=103627916,duf177a,GRMZM2G433025|Zm00001d018544,"embryo fails to form|fertilzation occurs, but embryo does not develop.",,MaizeGDB
zma,a1|a1-eap|GRMZM2G026930|Zm00001d044122|uniprot=P51108|ncbi=100286107,anthocyaninless1|bnl(a1)|DFR|FNR|gsy38(A1)|npi467|npi51|pco110172(456)|umc199(a1)|umc2174,GRMZM2G026930|Zm00001d044122,embryonic axis profile/color halo|One example of expression is seen in the combination of a1 with R1-scm2,,MaizeGDB
zma,a1|a1-eap|GRMZM2G026930|Zm00001d044122|uniprot=P51108|ncbi=100286107,anthocyaninless1|bnl(a1)|DFR|FNR|gsy38(A1)|npi467|npi51|pco110172(456)|umc199(a1)|umc2174,GRMZM2G026930|Zm00001d044122,embryonic axis profile/color halo|Ring or halo of anthocyanin color surrounding the kernel embryonic axis,,MaizeGDB
zma,dek24|dek24-N1283,cp*-1283|defective kernel24,,empty pericarp,,MaizeGDB
zma,dek*-MS2425,,,empty pericarp,,MaizeGDB
zma,dek*-MS6214,defective kernelMS6214|defective kernelS6214|dek*-6214,,empty pericarp,,MaizeGDB
zma,emp1|emp1-R,dek*-2045|dek-Mu*2045|dek*-Mu2045|empty pericarp1,,empty pericarp,,MaizeGDB
zma,emp10|emp10-ref|GRMZM2G078416|Zm00001d033992|ncbi=100502439,Pentatricopeptide repeat-containing protein mitochondrial|rs128955966|rs128955968|rs128955986|rs128955993|rs128956000|rs128956001|rs131896869,GRMZM2G078416|Zm00001d033992,empty pericarp,,MaizeGDB
zma,emp108|emp108-1179|emp108-943|GRMZM2G388778|Zm00001d049796|ncbi=100304439,emp8|Pentatricopeptide repeat-containing protein mitochondrial,GRMZM2G388778|Zm00001d049796,empty pericarp,,MaizeGDB
zma,emp11|emp11-1|emp11-2|GRMZM2G353301|Zm00001d052450|ncbi=103654325,pentatricopeptide repeat-containing protein At1g52620,GRMZM2G353301|Zm00001d052450,empty pericarp,,MaizeGDB
zma,emp12|emp12-20|emp12-673|GRMZM2G023071|Zm00001d002098|ncbi=100274078,,GRMZM2G023071|Zm00001d002098,empty pericarp,,MaizeGDB
zma,emp16|emp16-1|emp16-2|GRMZM2G060516|Zm00001d011559|ncbi=100275629,ZmPPR445,GRMZM2G060516|Zm00001d011559,empty pericarp,,MaizeGDB
zma,emp17|emp17-1|emp17-2|AC212684.3_FG012|Zm00001d022480|ncbi=103633546,"emp9|pentatricopeptide repeat-containing protein At4g32430, mitochondrial|rs132446893",AC212684.3_FG012|Zm00001d022480,empty pericarp,,MaizeGDB
zma,emp18|emp18-1|emp18-2|GRMZM2G471348|Zm00001d034253|ncbi=103644089,,GRMZM2G471348|Zm00001d034253,empty pericarp,,MaizeGDB
zma,emp2|emp2-Mu1047|GRMZM2G039155|Zm00001d005675|ncbi=541966,AY108804|dek1047|dek*-1047|dek*-Mu1047|empty pericarp2|empty pericarp 2|heat shock binding factor protein|hsbp1|isu9|PCO063114|ZmHSBP1,GRMZM2G039155|Zm00001d005675,empty pericarp,,MaizeGDB
zma,emp3|emp3-N1386A,de*-1386A|empty pericarp3,,empty pericarp,,MaizeGDB
zma,emp4|emp4-1::Mu3|emp4-9475|GRMZM2G092198|Zm00001d033869|ncbi=103643953,aborted seed*-7065|abs*-7065|empty pericarp4|pentatricopeptide repeat protein-like|ZmPPR069,GRMZM2G092198|Zm00001d033869,empty pericarp,,MaizeGDB
zma,emp4|emp4-1::Mu3|emp4-9475|GRMZM2G092198|Zm00001d033869|ncbi=Zm.81459,aborted seed*-7065|abs*-7065|empty pericarp4|pentatricopeptide repeat protein-like|ZmPPR069,GRMZM2G092198|Zm00001d033869,empty pericarp,,MaizeGDB
zma,emp5|emp5-1|emp5-2|emp5-3|GRMZM2G060536|Zm00001d042039|ncbi=101202727,,GRMZM2G060536|Zm00001d042039,empty pericarp,,MaizeGDB
zma,emp6|emp6-1|emp6-2|emp6-3|GRMZM2G048392|Zm00001d005959|ncbi=100279021,Basal endosperm transfer layer|empty pericarp6|plant organelle RNA recognition|rs129192749|umc2129,GRMZM2G048392|Zm00001d005959,empty pericarp,,MaizeGDB
zma,emp7|emp7-1|emp7-2|GRMZM2G041231|Zm00001d008298|ncbi=100381688,pentatricopeptide repeat protein|ZmPPR421,GRMZM2G041231|Zm00001d008298,empty pericarp,,MaizeGDB
zma,emp8|emp8-8075|emp8-8300|emp8-8971,,,empty pericarp,,MaizeGDB
zma,emp9|emp9-8077|emp9-9106,,,empty pericarp,,MaizeGDB
zma,mcsf1|mcsf1-1|mcsf1-2|GRMZM2G087395|Zm00001d024429|ncbi=100272285,CRM/CRS1-YhbY domain protein mCSF1|CRS2-associated factor 1 mitochondrial|mitochondrial CAF-like splicing factor 1 (mCSF1)|Zm-mCSF1,GRMZM2G087395|Zm00001d024429,empty pericarp,,MaizeGDB
zma,pprsmr1|ppr-smr1-1|ppr-smr1-2|GRMZM2G345667|Zm00001d002345|ncbi=103645953,"EMB2217|pentatricopeptide repeat-containing protein At1g79490, mitochondrial-like|phm5822|ppr-smr1|PZA00620|rs128284983|rs55624097|small MutS-related (SMR) domain|ss196414990|ZmPPR090",GRMZM2G345667|Zm00001d002345,empty pericarp,,MaizeGDB
zma,sweet4c|sweet4c-umu1|sweet4c-umu2|GRMZM2G137954|Zm00001d015912|ncbi=100273706,umc2302,GRMZM2G137954|Zm00001d015912,empty pericarp,,MaizeGDB
zma,dek33|pyrr1-mu1045322::Mu|GRMZM2G090068|Zm00001d016475|ncbi=101202729,"defective kernel33|fl*-1299|fldt*-1299|fl*-N1145A|pyrimidine reductase riboflavin1|PyrR|pyrr1|PyrR 5-amino-6-ribosylamino-2,4(1H,3H)-pyrimidinedione 5'-phosphate reductas|riboflavin biosynthesis protein PYRR, chloroplastic",GRMZM2G090068|Zm00001d016475,"endosperm fails to form|Fertilzation occurs, but no endosperm develops.",,MaizeGDB
zma,se1|AC217415.3_FG004|Zm00001d007657|ncbi=103648177,sugary-enhancer1,AC217415.3_FG004|Zm00001d007657,enhanced endospem sucrose|a recessive modifier of su1,,MaizeGDB
zma,se1|AC217415.3_FG004|Zm00001d007657|ncbi=103648177,sugary-enhancer1,AC217415.3_FG004|Zm00001d007657,enhanced endospem sucrose|Enhanced production of sucrose in su1 mutant kernels at standard harvest maturity of 18-22 DAP.,,MaizeGDB
zma,mst1|Mst1,modifier of R1-st1|M-st,,enhances R-stippled spotting,,MaizeGDB
zma,brd1|brd1-lil|brd1-lil1-2|GRMZM2G103773|Zm00001d033180|ncbi=100193331,brassinosteroid-deficient dwarf1|cytochrome P450 CYP85A1|defective seedling GG11|des11|des*-11|des*-24|des*-GG11|des*-GG24|lil1|lilliputian1|tiny plant*-8446|ty*-8446,GRMZM2G103773|Zm00001d033180,enlarged primary root,,MaizeGDB
zma,des*-GG23,defective seedling GG23|des23,,entangled leaf,,MaizeGDB
zma,br1,brachytic1,,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,br2|GRMZM2G315375|Zm00001d031871|ncbi=100384057,abcb1|brachytic2|Hahn 6 dwarf|mi1|Oakes dwarf|pgp1|qpa1|R4 dwarf|rs131839167|umc2238|umc2239|ZmABCB4|ZmPGP1,GRMZM2G315375|Zm00001d031871,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,bv1|bv1-br3|GRMZM2G366698|Zm00001d016486|ncbi=100194149,AY110906|br3|brachytic3|brevis plant1|CL14503_1|inositol polyphosphate 5-phosphatase,GRMZM2G366698|Zm00001d016486,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,d1|GRMZM2G036340|Zm00001d039634|ncbi=100280117,bnlg1447|dwarf plant1|ga3ox1|ga3ox2|gibberellin 3-oxidase2|qPH3.1|Zea mays GA 3-oxidase 1 (D1)|ZmGA3ox1|ZmGA3ox2,GRMZM2G036340|Zm00001d039634,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,d1|GRMZM2G036340|Zm00001d039634|ncbi=101202726,bnlg1447|dwarf plant1|ga3ox1|ga3ox2|gibberellin 3-oxidase2|qPH3.1|Zea mays GA 3-oxidase 1 (D1)|ZmGA3ox1|ZmGA3ox2,GRMZM2G036340|Zm00001d039634,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,d12|d12-N203D,d*-203D|d*-N203D|dwarf12,,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,d3|GRMZM2G093195|Zm00001d045563|uniprot=Q43246|ncbi=542580,d2|dwarf plant3|ZmKAO|ZmKAO1,GRMZM2G093195|Zm00001d045563,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,d3|GRMZM2G093195|Zm00001d045563|uniprot=Q43246|ncbi= 542580,d2|dwarf plant3|ZmKAO|ZmKAO1,GRMZM2G093195|Zm00001d045563,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,d5,dwarf plant5,,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,dek12|dek12-N1054,cp*-873|defective kernel12,,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,la1|La1-Yu82|GRMZM2G135019|Zm00001d049174|uniprot=B4FG96|ncbi=100193776,contolling leaf angle qtl4|lazy plant1|mmp111|prostrate stem1|qLA4-1 QTL|ZmCLA4,GRMZM2G135019|Zm00001d049174,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,lg1|GRMZM2G036297|Zm00001d002005|uniprot=O04003|ncbi=542528,liguleless1|ZmSBP15,GRMZM2G036297|Zm00001d002005,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,lg2|GRMZM2G060216|Zm00001d042777|uniprot=O49067|ncbi=541670,liguleless2|rs131175528|ss196415536|ZmbZIP11,GRMZM2G060216|Zm00001d042777,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,lg3|Lg3|Lg3-O|GRMZM2G087741|Zm00001d040611|uniprot=P56669|ncbi=542487,gnp_QBS9g05a|gpm568a|hb74|Homeobox-transcription factor 74|liguleless3|PCO074163|pge(D1)|pge(R4)|PHM15474|PZA01447|rs128281406|rs55622604|ss196415373,GRMZM2G087741|Zm00001d040611,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,lg4|Lg4|Lg4-O|GRMZM2G094241|Zm00001d010948|uniprot=P56668|ncbi=541960,knotted related homeobox11|knox11|Lg*-403|lg4a|liguleless4|pge11(knox11)|ZmHB23,GRMZM2G094241|Zm00001d010948,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,na1|GRMZM2G449033|Zm00001d042843|ncbi=100283443,d*-282|det2|d*-N282|dwarfN282|nana plant1|Zmdet2,GRMZM2G449033|Zm00001d042843,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,na2|GRMZM2G057000|Zm00001d014887|ncbi=542549,brassinosteroid biosynthesis-like|dwf1|DWF1 like1|dwfl1|nana plant2|pco076650|umc1389|Zmdwf1,GRMZM2G057000|Zm00001d014887,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,na3|na3-N156A,d*-156A|nana3|smp*-156A|smp*-N156A,,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,py2|py2-N521A,pigmy plant2|py*-521A,,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,smk9|smk9-ref|GRMZM2G420723|Zm00001d000137|ncbi=100383014,Putative pentatricopeptide repeat-containing protein mitochondrial|ZmPPR041,GRMZM2G420723|Zm00001d000137,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,tac1|Tac1-Yu82|GRMZM2G447987|Zm00001d006184|ncbi=100277053,LAT1|leaf angle-associated protein,GRMZM2G447987|Zm00001d006184,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,tan1|tan1-py1|GRMZM2G039113|Zm00001d038060|uniprot=Q9FUH9|ncbi=542642,pigmy1|pigmy plant1|py1|rs132337008|tangled1,GRMZM2G039113|Zm00001d038060,erect leaf|Plants grow with upright (erect) leaf angle.,,MaizeGDB
zma,cp2|cp2-o12,collapsed2|dek7|dek7-N912|o12|sh*-N1105B|sh*-N1324A|su*-211C|w*-1875A|w*-N1875A,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,dek11|dek11-N788,defective kernel11|et*-788,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,de*-N1345B,de*-1345B|defectiveN1345B,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,dsc1|dsc1-3252::MuDR*|GRMZM2G117329|Zm00001d049871|ncbi=103653236,ADP-ribosylation factor GTPase-activating protein AGD3-like|dek*-2058|dek*-3252|dek-Mu*2058|discolored kernel1,GRMZM2G117329|Zm00001d049871,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,et1|et1-2162|et1-2320|et1-24|et1-2424|et1-2457|et1-27|et1-3191|et1-3328|et1-34|et1-43|et1-5079|et1-73-766-1|et1-84-6013|et1-85-3522-29|et1-8616|et1-88g-9733|et1-N122|GRMZM2G157574|Zm00001d044415|ncbi=542743,etched1,GRMZM2G157574|Zm00001d044415,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,et2|et2-2352|et2-91g6290-26,et*-2352|etched2,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,et3|et3-N868A,et*-868A|etched3|et*-N868A,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,et*-N1001A,et*-1001A|etchedN1001A,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,et*-N1078A,et*-1078A|etchedN1078A,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,et*-N1322C,et*-1322C|etchedN1322C,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,et*-N1332,et*-1332|etchedN1332,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,et*-N357C,et*-357C|etchedN357C,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,et*-N617,et*-617|etchedN617,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,et*-N745,et*-745|etchedN745,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,fl*-N1287,fl*-1287|flouryN1287,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,hrl1,,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,hrl2,,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,les12|Les12-N1453,Les*-1453|lesion12,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,mn3|mn3-1184,de*-1184|miniature seed3,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,nol1,,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,o13,opaque endosperm13|ox*-7729,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,o*-N1244A,o*-1244A|opaqueN1244A,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,rgh*-N1524,et*-N1524|rgh*-1524|roughN1524,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,rgh*-N802,rgh*-802|roughN802,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,sba1,,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,sh*-N1341,sh*-1341|shrunkenN1341,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,wt*-N650A,white tipN650A|wt*-650A,,etched endosperm|surface of kernel has irregular network of pits and crevices reflecting fractures of underlying endosperm; often modified to a range of expression from single pit to extreme scarring,,MaizeGDB
zma,rs1|Rs1-O|GRMZM2G028041|Zm00001d018742|uniprot=Q41853|ncbi=542255,hb132|Homeobox-transcription factor 132|IDP1962|K-4|kn2|PCO135030|pge(E7)|rough sheath1,GRMZM2G028041|Zm00001d018742,"excess lignification, bundle sheath",,MaizeGDB
zma,eg1,expanded glumes1,,expanded glumes|glumes open at right angles,,MaizeGDB
zma,ns1|ns1-R|GRMZM2G069028|Zm00001d004889|uniprot=Q70UV1|ncbi=542051,HB-type transcription factor|narrow sheath1|prs|WUSCHEL-related homeobox 3A|WUSCHEL-related homeobox 3B|ZmHB125,GRMZM2G069028|Zm00001d004889,exposed ears,,MaizeGDB
zma,ns2|ns2-R|Zm00001d052598|uniprot=Q6S3I3|ncbi=542147,narrow sheath2|WUSCHEL-related homeobox 3B,Zm00001d052598,exposed ears,,MaizeGDB
zma,eta1|eta1-R,extended auricle1,,extended auricle|individuals have a wavy overgrowth of auricle tissue and the blade/sheath boundary is diffuse.  Can be redundant with extra auricle.,,MaizeGDB
zma,mwp1|mwp1-R|GRMZM2G082264|Zm00001d020384|ncbi=100280930,milkweed pod1|sog1743|ZmGLK21,GRMZM2G082264|Zm00001d020384,extra auricles|More auricle tissue than normal.  Can be redundant with extended auricle.,,MaizeGDB
zma,wab1|Wab1|GRMZM2G110242|Zm00001d005737|ncbi=100191175,bad1|branch angle defective1|tcptf3|TCP-transcription factor 3|Wab|Wavy auricles in blades|ZmTCP05|ZmTCP3,GRMZM2G110242|Zm00001d005737,extra auricles|More auricle tissue than normal.  Can be redundant with extended auricle.,,MaizeGDB
zma,nec*-N1119B,nec*-1119B|necroticN1119B,,faded leaf|green color gradually becomes lighter until affected areas become whitish or seedling dies,,MaizeGDB
zma,cle7|cle7-a1|cle7-a2|GRMZM2G372364|ncbi=103652804,clavata (CLV)|embryo-surrounding region (ESR)|FLORAL ORGAN NUMBER2-like,GRMZM2G372364,"fasciated ear|An ear with an enlarged tip, usually causing an increase in the number of rows, but can often be disorganized. Also: ear broadened and flattened at the tip (""bearpaw""), sometimes malformed with multiple tips grown closely together.",,MaizeGDB
