species,group_ids,gene_identifiers
ath,MSL|STT,At5g64930|CPR5|HYS1|Constitutive Expression of PR Genes
ath,MTM,At5g65050|AGL31|MAF2|Agamous Like
ath,RTH,At5g65090|BST1|DER4|Bristled
ath,CPR,At5g65110|ACX2|Acyl-CoA Oxidase
ath,GER,At5g65165|SDH2-3|Succinate Dehydrogenase
ath,ROT,At5g65420|CYCD4;1|Cyclin
ath,NHM|GRS|LEF|ARC|MSL,At5g65720|NFS1|NIFS1|Nitrogen Fixation S-Like
ath,NLS|IST|HRM,At5g65800|ACS5|ETO2/ CIN5|ACC Synthase
ath,STT,At5g65930|ZWI|KCBP|Zwichel
ath,HRM,At5g65940|CHY1|CoA Ester Hydrolase
ath,EMB,At5g66055|EMB2036|EMB16|AKRP|Embryo Defective
ath,CPR|CHS,At5g66130|RAD17|Radiation Sensitive
ath,PIG|LEF,At5g66190|AtLFNR1|FNR1|Leaf FNR
ath,GER,At5g66460|MAN7|Endo-B-Mannanase
ath,GRS,At5g66570|PsbO|MSP-1|OE33|OEE1|OEE33|PS II Oxygen-Evolving Complex
ath,EMB,At5g66680|DGL1|Defective Glycosylation
ath,CPR,At5g66750|DDM1|SOM1|SOM4|CHA1|CHR1|Decreased DNA Methylation
ath,GAM,At5g66760|SDH1-1|Succinate Dehydrogenase
ath,GER|STT|HRM,At5g66880|SnRK2.3|SNF1-Related Protein Kinase
ath,MSL,At5g67030|ABA1|NPQ2|IBS3|LOS6|ZEP|ABA Deficient
ath,GAM|LEF|FSM|FLT,At5g67100|ICU2|Incurvata
ath,PRA|PTH,At5g67160|EPS1|Enhanced Pseudomonas Susceptibility
ath,ROT,At5g67270|AtEB1C|Microtubule End Binding Protein
ath,TMP,At5g67320|HOS15|High Expression of Osmotically Responsive Genes
ath,SSC,At5g67360|AtSBT1.7|ARA12|Subtilisin-Like Serine Protease
ath,NUT,At5g67420|LBD37|LOB Domain-Containing Protein
ath,EMB,At5g67570|EMB1408|DG1|Embryo Defective
ath,LEF|TMP,At5g67590|FRO1|Frostbite
